0 , 0.0 , 0.0
1 , 0.7071067811876149 , 0.6581067811856838
2 , 1.4142135623741614 , 1.218213562373066
3 , 2.1213203435607038 , 1.6803203435604346
4 , 2.828427124747241 , 2.0444271247477896
5 , 3.5355339059337743 , 2.3105339059351313
6 , 4.242640687120303 , 2.4786406871224584
7 , 4.949747468306826 , 2.5487474683097737
8 , 5.656854249493345 , 2.5208542494970736
9 , 6.36396103067986 , 2.39496103068436
10 , 7.071067811866371 , 2.1710678118716342
11 , 7.778174593052876 , 1.8491745930588936
12 , 8.485281374239378 , 1.429281374246139
13 , 9.192388155425876 , 0.9113881554333717
14 , 9.899494936612363 , 0.2954949366205916
